Judul,Link_Embed,Info_Detail,Deskripsi,URL_Sumber,Tipe_Media,Lirik
Bond of Light (2004),https://drive.google.com/file/d/1P_n2u2mdqd_HcDvmp4eT6bx5djpzFCSv/preview,Artist: Project DMM | Released: 2004 | Album: Ultraman Nexus original Soundtrack Vol 3,Bond of Light is a unused song from Ultraman Nexus (Ultraman Noa Episode) series after noa defeat zagi but Tsuburaya stop to continue this series cuz this series project has been failed.,https://ferdevil87.github.io/bondoflight/
Fight the Future (2004),https://drive.google.com/file/d/1TSPCDgf3I1-L7QSyo4_oExn_SU2Y-edA/preview,Artist: Project DMM | Released: 2004 | Album: Ultraman Nexus original Soundtrack Vol 3,Fight the Future ~Theme of Ultraman Nexus~ (Fight the Future ~ウルトラマンネクサスのテーマ~) is an insert theme in Ultraman Nexus.,https://ferdevil87.github.io/fightthefuture/
NOA Nostalgia (2004),https://drive.google.com/file/d/1vd0LVlArY081Jyyt6-G-JPtae9aCMyQb/preview,Artist: Project DMM | Released: 2004 | Album: Ultraman Nexus original Soundtrack Vol 3,NOA Nostalgia is a unused insert song of ultraman Noa.,https://ferdevil87.github.io/noanostalgia/
Noa Kiseki wo Sono te ni (2004),https://drive.google.com/file/d/121frW0PxIkEGeDV9ItVuK1nT_Sl8cGBm/preview,Artist: Project DMM | Released: 2004 | Album: Ultraman Nexus original Soundtrack Vol 3,Noa Kiseki wo Sono te ni is a unused song from Ultraman Nexus (Ultraman Noa Episode) and the main song of ultraman Noa.,https://ferdevil87.github.io/noakiseki/
Ultraman Max! (2005),https://drive.google.com/file/d/1vxHZKPgwjIDdN7lg9OIztlsrEBUxXo0y/preview,"Artist: Project DMM and the Max cast (Sota Aoyama, Hitomi Hasebe, Nobuyuki Ogawa, Sean Nichols, Hikari Mitsushima and Kai Shishido) | Released: 2005 | Album: Ultraman Max original Soundtrack","Ultraman Max (ウルトラマンマックス, Urutoraman Makkusu) is the opening song to Ultraman Max.",https://ferdevil87.github.io/ultramanmax/
Ashita ni Nareba (2005),https://drive.google.com/file/d/1_lJudNDxQNAVw0Svan66Rlxt-_yYfFM_/preview,Artist: Project DMM | Released: 2005 | Album: Ultraman Max original Soundtrack,Ashita ni Nareba is a unused insert song of ultraman Max.,https://ferdevil87.github.io/ashitani/
TO THE MAX (2005),https://drive.google.com/file/d/1WsiO_hMa_Hr--spf8kLZMxOLLQb3nuzX/preview,Artist: Project DMM | Released: 2005 | Album: Ultraman Max original Soundtrack,TO THE MAX is a unused insert song of ultraman Max.,https://ferdevil87.github.io/tothemax/
NO LIMITED (2005),https://drive.google.com/file/d/1SLl0GsQKKE0mnnt9VjUU_It6Gn5u5kmd/preview,Artist: Project DMM | Released: 2005 | Album: Ultraman Max original Soundtrack,NO LIMITED is a unused insert song of ultraman Max.,https://ferdevil87.github.io/nolimited/
To a Shining World ~Kagayakeru Sekai e~ (2005),https://drive.google.com/file/d/1MyNkcpDQIsyBBu4fWShLhuEk4bCWtK01/preview,Artist: Project DMM | Released: 2005 | Album: Ultraman Max original Soundtrack,To a Shining World ~Kagayakeru Sekai e~ is a unused insert song of ultraman Max.,https://ferdevil87.github.io/kagayakusekai/
Chansu o Kono Te ni (2005),https://drive.google.com/file/d/1fXgSe2vxjuDauE7rb3Y6KjAlg9lbb_9u/preview,Artist: Project DMM | Released: 2005 | Album: Ultraman Max original Soundtrack,Chansu o Kono Te ni is a unused insert song of ultraman Max.,https://ferdevil87.github.io/chansuo/
Thunder Storm (2005),https://drive.google.com/file/d/1P-iUGU5g74xtzW_2w8kf7Qc7FCeA35_0/preview,Artist: Project DMM | Released: 2005 | Album: Ultraman Max original Soundtrack,Thunder Storm is a unused insert song of ultraman Max.,https://ferdevil87.github.io/thunder/
Ultraman Mebius! (2006),https://drive.google.com/file/d/1hVjaqgn4es_jb1hE8nLv_1tzpfiZKfS_/preview,"Artist: Project DMM and Ultra Defense Force (Kenji Sahara, Susumu Kurobe, Hiroko Sakurai, Masanari Nihei, Yuriko Hishimi, Jiro Dan, Keiji Takamine, Taiyo Sugiura, Keiko Goto, Sota Aoyama and Shunji Igarashi) | Released: 2006 | Album: Ultraman Mebius original Soundtrack","Ultraman Mebius (ウルトラマンメビウス, Urutoraman Mebiusu) is the opening song of Ultraman Mebius.",https://ferdevil87.github.io/mebius/
Radiance (2006),https://drive.google.com/file/d/11h-Ys3x__zP9jklkgWIa9ZVSfMUy2U2X/preview,Artist: Project DMM | Released: 2006 | Album: Ultraman Mebius original Soundtrack,"Radiance ~Theme of Ultraman Hikari~ (Radiance ~ウルトラマンヒカリのテーマ~) is a character song for Ultraman Hikari. It served as both an insert song in Ultraman Mebius and Ultraman Mebius Gaiden: Hikari Saga, the latter of which it is also the theme song for.",https://ferdevil87.github.io/radiance/
Run through! (2006),https://drive.google.com/file/d/1u1Om6xeUZI9khGuowHkQiXyEHJ8eIDuQ/preview,Artist: Project DMM | Released: 2006 | Album: Ultraman Mebius original Soundtrack,"Run through! ~Wandaba ""CREW GUYS""~ is an insert song from Ultraman Mebius. It was performed by Project DMM.",https://ferdevil87.github.io/runthough/
Ultra no Kiseki (2006 on ultraman Mebius [First Released in 2005]),https://drive.google.com/file/d/1lxRs4D3jDKabZwDDT5nF9QpnsT8v3I3T/preview,"Artist: Project DMM | Released: 2005 | Album: Ultraman Max original Soundtrack (2005), Ultraman Mebius original Soundtrack (2006)","Ultra no Kiseki (ウルトラの奇跡, lit. ""Miracle of Ultra"") is an insert theme from Ultraman Max that was later reused in, and has since become more synonymous with, Ultraman Mebius.",https://ferdevil87.github.io/ultranokiseki/
HEROES! (2006),https://drive.google.com/file/d/1rFfWRW2733bRpcIfW1EoWWnO9wVAazuO/preview,Artist: Project DMM | Released: 2006 | Album: Ultraman Mebius original Soundtrack,HEROES! is an insert song from Ultraman Mebius.,https://ferdevil87.github.io/heroesmeb/
Ultraman Ondo (2006),https://drive.google.com/file/d/1AL4XVufBu4IFtIKHKyMg0z99rL6xS72a/preview,Artist: Project DMM | Released: 2006 | Album: Ultraman Mebius original Soundtrack,Ultraman Ondo is a parody song inside of CD Ultraman Mebius original Soundtrack.,https://ferdevil87.github.io/ondo/
Tsukurou!! Ultraman Cake!! (2006),https://drive.google.com/file/d/1fQZBSuovKfvUpXyS_27FUylrbzNlHhII/preview,Artist: Project DMM | Released: 2006 | Album: Ultraman Mebius original Soundtrack,Tsukurou!! Ultraman Cake!! is a song for celebrates the 40th anniversary of the Ultraman franchise.,https://ferdevil87.github.io/tsukurou/
Haha no Inori (2006),https://drive.google.com/file/d/1dJIgKFrpsY341cqsL3N_YWB4tSB-DzDK/preview,Artist: da capo | Released: 2006 | Album: Ultraman Mebius original Soundtrack,Haha no Inori is a song for Ultramother sung by da capo.,https://ferdevil87.github.io/hahano/
Oath to You (2006),https://drive.google.com/file/d/1WbbiYHJss_k1uDlIxgFO2eR-hMmwJWH2/preview,Artist: Project DMM | Released: 2006 | Album: Ultraman Mebius original Soundtrack,Oath to You is a song from Ultraman Mebius original Soundtrack.,https://ferdevil87.github.io/oathtoyou/
Ultra Roku Kyodai ~Mebius Ver~ (2006),https://drive.google.com/file/d/1wccEoC_wzfWBMMBTfnOs8_COrSN_K5lZ/preview,Artist: Project DMM | Released: 2006 | Album: Ultraman Mebius original Soundtrack,Ultra Roku Kyodai is an insert song from Ultra Brother in Ultraman Mebius and It was covered by Project DMM.,https://ferdevil87.github.io/ultraroku2006/
Mirai (2006),https://drive.google.com/file/d/11hJgCFKlLWq8H0Y___tkKqSGe_3B0-iZ/preview,Artist: Kiyoshi | Released: 2006 | Album: Ultraman Mebius & Ultraman Brothers original Soundtrack,Mirai is ending song from Ultraman Mebius & Ultraman Brothers.,https://ferdevil87.github.io/mirai/
Believe~Akiramenaide (2006),https://drive.google.com/file/d/1PZnQ07t3vm3_UKCHkTgcYVgkH-06c32c/preview,Artist: KIYOSHI | Released: 2006 | Album: Ultraman Mebius & Ultraman Brothers original Soundtrack,Believe~Akiramenaide is an insert song from Ultraman Mebius & Ultraman Brothers. It was performed by KIYOSHI.,https://ferdevil87.github.io/believe/
Another day comes (2007),https://drive.google.com/file/d/14pGXOcky2U5nRwChCUlAHn9LHecGsIjA/preview,Artist: Pay Money to My Pain | Released: 2007 | Album: Another day comes,Another day comes is the ending theme of Ultraseven X.,https://ferdevil87.github.io/another/
LIGHT IN YOUR HEART (2008),https://drive.google.com/file/d/1r1Mog94OyH79oKY4KEdoiM0f-dmZOyA6/preview,Artist: V6 | Released: 2008 | Single: ウルトラマン限定盤,"LIGHT IN YOUR HEART is the theme song of Great Decisive Battle! The Super 8 Ultra Brothers. On September 17, 2009, it was released as a single in four different versions, each featuring different tracks and music videos in addition to the song, one of which was the Ultraman Limited Edition (ウルトラマン限定盤, Urutoraman Gentei-ban) which contained an exclusive Mega Monster Battle: ULTRA MONSTERS NEO card with Daigo Madoka and Ultraman Tiga on it.",https://ferdevil87.github.io/lightinyour/
Eternal Traveler (2007),https://drive.google.com/file/d/1INTCfqCnNNjMGLFbbLLMUTPNe-F0OvIm/preview,Artist: Project DMM | Released: 2007 | Album: Ultra Galaxy Mega Monster Battle original Soundtrack,"Eternal Traveller (エターナル・トラベラー, Etānaru Toraberā) is the opening theme of Ultra Galaxy Mega Monster Battle.",https://ferdevil87.github.io/ethernaltraburu/
JUMP UP (2007),https://drive.google.com/file/d/1OoZOdlf0tzpls172rjIem7qKbAFMNbur/preview,Artist: Lekkazan | Released: 2007 | Album: Ultra Galaxy Mega Monster Battle original Soundtrack,Jump Up is an ending theme (ED) from Ultra Galaxy Mega Monster Battle. It was performed by Lekkazan.,https://ferdevil87.github.io/jumpup/
